vote_average,vote_count,revenue,runtime,adult,popularity,title_length,budget,sentiment_cluster,num_production_countries,is_produced_in_US,num_spoken_languages,is_spoken_in_English,lang_en,lang_fr,lang_es,release_month,release_Friday,release_Monday,release_Saturday,release_Sunday,release_Thursday,release_Tuesday,release_Wednesday,release_1910s,release_1920s,release_1930s,release_1940s,release_1950s,release_1960s,release_1970s,release_1980s,release_1990s,release_2000s,release_2010s,release_2020s,season_Fall,season_Spring,season_Summer,season_Winter,num_genres_list,genres_list__Action_,genres_list__Adventure_,genres_list__Animation_,genres_list__Comedy_,genres_list__Crime_,genres_list__Documentary_,genres_list__Drama_,genres_list__Family_,genres_list__Fantasy_,genres_list__History_,genres_list__Horror_,genres_list__Music_,genres_list__Mystery_,genres_list__Romance_,genres_list__Science_Fiction_,genres_list__Thriller_,genres_list__War_,genres_list__Western_,revenue_log,runtime_log,popularity_log,budget_log,num_genres_list_log,num_production_countries_log,num_spoken_languages_log,title_length_log,vote_average_category
4.296,113,13260050.0,92,0,10.682,13,50000000.0,2,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,16.40026638886844,4.532599493153256,2.4580491956181176,17.72753358339242,3.7612001156935624,0.6931471805599453,0.6931471805599453,2.639057329615259,0
5.881,113,767567.0,112,0,11.665,12,2500000.0,2,2,0,1,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13.550982353867333,4.727387818712341,2.5388422834536386,14.731801689838349,3.044522437723423,1.0986122886681096,0.6931471805599453,2.5649493574615367,1
6.987,113,5550000.0,95,0,7.722,32,1961000.0,2,1,1,1,1,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.52930866590278,4.564348191467836,2.1658485694205747,14.48896561512226,3.091042453358316,0.6931471805599453,0.6931471805599453,3.4965075614664802,1
5.1,113,5406879.0,116,0,7.145,12,9000000.0,2,1,1,1,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,15.503182774664932,4.762173934797756,2.0974042420540084,16.012735246411598,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
5.748,113,242483.0,123,0,8.387,8,2500000.0,2,3,0,3,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.398691007801496,4.820281565605037,2.239325753354855,14.731801689838349,2.995732273553991,1.3862943611198906,1.3862943611198906,2.1972245773362196,1
7.46,113,25300000.0,157,0,10.93,19,12000000.0,2,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,17.04631499322344,5.062595033026967,2.479056236109825,16.300417291085605,3.4011973816621555,0.6931471805599453,0.6931471805599453,2.995732273553991,1
3.85,113,155362.0,90,0,8.25,4,10000000.0,1,1,0,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.953519593328418,4.51085950651685,2.224623551524334,16.118095750958314,2.3978952727983707,0.6931471805599453,0.6931471805599453,1.6094379124341003,0
5.451,112,24941969.0,96,0,11.492,9,17010000.0,1,1,1,1,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.03206248467163,4.574710978503383,2.5250884394208324,16.64931202316099,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.302585092994046,1
6.107,112,232732.0,91,0,5.366,7,250000.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.35764715272957,4.5217885770490405,1.850971328859901,12.429220196836383,2.995732273553991,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
6.0,112,1560697.0,110,0,13.621,15,2900000.0,1,2,1,2,1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14.260643715053563,4.709530201312334,2.682458851435301,14.88022163978423,3.4339872044851463,1.0986122886681096,1.0986122886681096,2.772588722239781,1
5.625,112,4709246.0,93,0,8.803,16,5000000.0,2,1,1,2,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.365038580600148,4.543294782270004,2.282688461279589,15.424948670398354,2.995732273553991,0.6931471805599453,1.0986122886681096,2.833213344056216,1
4.888,112,631221.0,86,0,8.462,11,1100000.0,2,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.355412902152286,4.465908118654584,2.2472837772089562,13.910821646859095,2.3978952727983707,0.6931471805599453,0.6931471805599453,2.4849066497880004,0
5.652,112,2536386.0,95,0,6.193,14,5350000.0,2,1,0,1,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.746251185420332,4.564348191467836,1.973108330885219,15.49260730578806,2.995732273553991,0.6931471805599453,0.6931471805599453,2.70805020110221,1
4.397,112,143000.0,96,0,7.985,12,5000000.0,1,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11.870606902224587,4.574710978503383,2.1955565202355225,15.424948670398354,3.1354942159291497,0.6931471805599453,0.6931471805599453,2.5649493574615367,0
6.261,111,24637469.0,116,0,12.947,7,14000000.0,2,1,1,2,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.01977901278636,4.762173934797756,2.6352644313765574,16.454567959008102,2.9444389791664403,0.6931471805599453,1.0986122886681096,2.0794415416798357,1
5.946,111,4350774.0,81,0,11.686,3,9000000.0,1,1,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.285864548115635,4.406719247264253,2.5404990232117055,16.012735246411598,2.3978952727983707,0.6931471805599453,0.6931471805599453,1.3862943611198906,1
5.635,111,3468053.0,89,0,8.489,42,5308245.0,2,1,0,1,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.059104187695599,4.499809670330265,2.2501332329916215,15.484772018499745,3.044522437723423,0.6931471805599453,0.6931471805599453,3.7612001156935624,1
6.198,111,142783.0,107,0,8.846,14,900000.0,2,1,0,1,1,1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.869088277792205,4.68213122712422,2.287065281336009,13.710151153416941,2.995732273553991,0.6931471805599453,0.6931471805599453,2.70805020110221,1
5.284,111,397941.0,82,0,8.81,11,6000000.0,1,1,1,1,1,1,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,12.894061545003908,4.418840607796598,2.2834022735772717,15.607270193858982,3.5263605246161616,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
5.4,111,98559.0,89,0,8.744,8,5000000.0,1,2,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,11.498420778767347,4.499809670330265,2.276651710967541,15.424948670398354,3.5263605246161616,1.0986122886681096,0.6931471805599453,2.1972245773362196,1
6.257,111,5710236.0,101,0,9.901,12,14000000.0,0,4,1,3,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.557771086900434,4.624972813284271,2.3888545281462212,16.454567959008102,3.4657359027997265,1.6094379124341003,1.3862943611198906,2.5649493574615367,1
6.395,111,2044892.0,90,0,13.201,9,1500000.0,1,1,1,1,1,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.53085602335177,4.51085950651685,2.653312384662876,14.220976332738882,3.367295829986474,0.6931471805599453,0.6931471805599453,2.302585092994046,1
7.667,111,29353057.0,146,0,8.206,10,6825000.0,0,1,0,2,1,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.194907289611578,4.990432586778736,2.2198554453950496,15.736103045555433,3.4339872044851463,0.6931471805599453,1.0986122886681096,2.3978952727983707,1
6.9,110,7600000.0,144,0,8.871,5,1700000.0,2,1,0,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.843658936835498,4.976733742420574,2.289601165435751,14.346139397261565,3.4339872044851463,0.6931471805599453,1.791759469228055,1.791759469228055,1
5.4,110,43300000.0,130,0,13.794,14,38000000.0,2,2,0,2,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.583663216067407,4.875197323201151,2.6942216931656757,17.453096744006448,3.091042453358316,1.0986122886681096,1.0986122886681096,2.70805020110221,1
7.014,110,11480000.0,128,0,7.022,8,3700000.0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.256117035963705,4.859812404361672,2.082187767347861,15.123843647884687,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
5.859,110,9804775.0,115,0,8.118,17,15000000.0,2,1,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.098380171864626,4.7535901911063645,2.21025048179125,16.52356082573315,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
6.311,110,78000000.0,99,0,8.596,6,6000000.0,0,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17221939747438,4.605170185988092,2.261346344977448,15.607270193858982,3.044522437723423,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
6.627,110,9200000.0,103,0,5.368,5,5200000.0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16.034714150714915,4.6443908991413725,1.851285448542082,15.46416937585933,3.4657359027997265,0.6931471805599453,0.6931471805599453,1.791759469228055,1
4.409,110,10158.0,71,0,8.379,14,20000.0,1,1,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.226115291091546,4.276666119016055,2.2384731475268014,9.90353755128617,2.302585092994046,0.6931471805599453,0.6931471805599453,2.70805020110221,0
5.764,110,49620.0,88,0,8.228,7,2300000.0,1,1,1,2,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10.812169410206767,4.48863636973214,2.222242340311507,14.648420115681892,3.4657359027997265,0.6931471805599453,1.0986122886681096,2.0794415416798357,1
7.399,109,15000000.0,108,0,9.503,25,6000000.0,1,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,16.52356082573315,4.6913478822291435,2.351660930640638,15.607270193858982,3.713572066704308,0.6931471805599453,0.6931471805599453,3.258096538021482,1
6.1,109,136579.0,119,0,11.925,6,5000000.0,2,1,1,2,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,11.82466580251508,4.787491742782046,2.559163420394493,15.424948670398354,3.4339872044851463,0.6931471805599453,1.0986122886681096,1.9459101490553132,1
5.697,109,800000.0,87,0,12.187,14,4000000.0,2,2,1,2,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.592368256649284,4.477336814478207,2.579231495825562,15.201805169084134,3.5553480614894135,1.0986122886681096,1.0986122886681096,2.70805020110221,1
6.023,109,8249053.0,109,0,8.608,39,6629445.0,2,1,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.925609085069473,4.700480365792417,2.2625960847776825,15.707031799093071,3.4657359027997265,0.6931471805599453,1.6094379124341003,3.6888794541139363,1
6.037,109,17953778.0,89,0,9.093,3,6000000.0,2,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.7033111799883,4.499809670330265,2.3118421142567223,15.607270193858982,2.995732273553991,0.6931471805599453,0.6931471805599453,1.3862943611198906,1
7.106,109,13500000.0,128,0,5.501,10,2000000.0,2,1,0,1,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,50,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16.41820031748273,4.859812404361672,1.8719560112223317,14.508658238524095,3.9318256327243257,0.6931471805599453,0.6931471805599453,2.3978952727983707,1
6.9,109,1800000.0,107,0,8.088,16,520000.0,2,1,1,3,1,1,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.403297778421795,4.68213122712422,2.2069548619787955,13.161586013632684,3.091042453358316,0.6931471805599453,1.3862943611198906,2.833213344056216,1
6.127,109,87320000.0,165,0,10.382,15,15000000.0,1,1,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.28509010109815,5.111987788356544,2.432033160180932,16.52356082573315,3.1354942159291497,0.6931471805599453,0.6931471805599453,2.772588722239781,1
5.394,109,346594.0,110,0,10.101,11,20000000.0,0,1,1,1,1,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.755912230308464,4.709530201312334,2.4070351943505104,16.811242881518265,3.044522437723423,0.6931471805599453,0.6931471805599453,2.4849066497880004,1
7.638,109,4078741.0,180,0,9.107,18,10000000.0,0,2,0,1,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.221299165502515,5.198497031265826,2.313228253092525,16.118095750958314,3.044522437723423,1.0986122886681096,0.6931471805599453,2.9444389791664403,1
6.541,109,1300000.0,86,0,9.594,9,250000.0,2,1,1,1,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14.077875591662238,4.465908118654584,2.360287803122335,12.429220196836383,3.7376696182833684,0.6931471805599453,0.6931471805599453,2.302585092994046,1
5.208,108,3983912.0,74,0,11.659,26,28000000.0,2,2,1,1,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,36,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.19777506009879,4.31748811353631,2.538368424654691,17.147715103853763,3.6109179126442243,1.0986122886681096,0.6931471805599453,3.295836866004329,1
5.67,108,156318.0,91,0,13.436,17,6000000.0,2,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11.959654070122063,4.5217885770490405,2.669725086780542,15.607270193858982,3.367295829986474,0.6931471805599453,0.6931471805599453,2.8903717578961645,1
5.968,108,55089.0,100,0,7.962,6,10000000.0,1,1,1,1,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.916723490466762,4.61512051684126,2.1929934163639513,16.118095750958314,3.4657359027997265,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
5.301,108,508084.0,93,0,10.125,14,15000000.0,2,2,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,13.138404035398361,4.543294782270004,2.409194828052304,16.52356082573315,3.9318256327243257,1.0986122886681096,1.0986122886681096,2.70805020110221,1
5.671,108,16000000.0,135,0,7.59,9,3800000.0,1,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.588099342704055,4.912654885736052,2.150598735996164,15.150511887854474,3.091042453358316,0.6931471805599453,0.6931471805599453,2.302585092994046,1
6.579,108,8400000.0,92,0,9.963,14,4500000.0,2,1,1,1,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15.943742382861155,4.532599493153256,2.394525966692403,15.319588176962746,3.4011973816621555,0.6931471805599453,0.6931471805599453,2.70805020110221,1
6.421,108,169242.0,72,0,4.451,8,170000.0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.039090830982733,4.290459441148391,1.6957990780821437,12.04355959836804,2.302585092994046,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
5.8,108,107559.0,90,0,8.421,12,2500000.0,2,2,1,2,1,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,11.585804110382801,4.51085950651685,2.2429412400665307,14.731801689838349,3.713572066704308,1.0986122886681096,1.0986122886681096,2.5649493574615367,1
5.4,108,1305114.0,115,0,14.873,21,18000000.0,1,1,1,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.081801717461726,4.7535901911063645,2.7646195525901045,16.705882371415992,3.091042453358316,0.6931471805599453,1.0986122886681096,3.091042453358316,1
6.412,108,16350876.0,112,0,11.686,21,1000000.0,0,2,0,2,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.60979209301274,4.727387818712341,2.5404990232117055,13.815511557963774,3.4339872044851463,1.0986122886681096,1.0986122886681096,3.091042453358316,1
6.324,108,7300000.0,143,0,10.056,8,27000000.0,1,1,1,1,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.803385043104912,4.969813299576001,2.402973267025314,17.11134746100564,2.302585092994046,0.6931471805599453,0.6931471805599453,2.1972245773362196,1
4.9,108,58387.0,91,0,13.58,11,15500000.0,1,1,1,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97486566825047,4.5217885770490405,2.6796507265805123,16.5563506464056,2.995732273553991,0.6931471805599453,0.6931471805599453,2.4849066497880004,0
7.2,108,2000000.0,127,0,8.311,12,1700000.0,0,1,1,1,1,1,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14.508658238524095,4.852030263919617,2.2311964969063927,14.346139397261565,3.828641396489095,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
7.1,108,1013926.0,134,0,7.313,16,521873.0,1,1,0,2,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.829341468431256,4.90527477843843,2.117820554548951,13.165181458417756,3.091042453358316,0.6931471805599453,1.0986122886681096,2.833213344056216,1
7.593,108,187716.0,90,0,6.684,10,1500000.0,0,2,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.142690788531985,4.51085950651685,2.03914024490631,14.220976332738882,2.772588722239781,1.0986122886681096,1.0986122886681096,2.3978952727983707,1
6.296,108,1600000.0,110,0,10.497,6,700000.0,1,1,0,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.285514812209815,4.709530201312334,2.442086131771603,13.45883704259595,2.9444389791664403,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
5.6,108,5546827.0,96,0,10.438,9,18000000.0,0,1,1,1,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15.528736790804682,4.574710978503383,2.4369411454931247,16.705882371415992,3.4965075614664802,0.6931471805599453,0.6931471805599453,2.302585092994046,1
5.1,107,1953732.0,98,0,11.998,25,15000000.0,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.485252459464357,4.59511985013459,2.564795499472157,16.52356082573315,3.1354942159291497,0.6931471805599453,0.6931471805599453,3.258096538021482,1
6.196,107,11500000.0,122,0,7.95,9,18000000.0,1,1,1,1,1,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.257857680289998,4.812184355372417,2.191653532286764,16.705882371415992,2.302585092994046,0.6931471805599453,0.6931471805599453,2.302585092994046,1
6.093,107,103735.0,93,0,6.123,12,3000000.0,0,1,1,1,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.54960448922872,4.543294782270004,1.9633289849962168,14.914123179965662,2.772588722239781,0.6931471805599453,0.6931471805599453,2.5649493574615367,1
6.607,107,112000000.0,146,0,22.964,7,63000000.0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.53400943818794,4.990432586778736,3.1765527042216783,17.958645300228824,3.58351893845611,0.6931471805599453,0.6931471805599453,2.0794415416798357,1
6.818,107,16000000.0,128,0,8.841,6,9000000.0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16.588099342704055,4.859812404361672,2.2865573319168484,16.012735246411598,3.4339872044851463,0.6931471805599453,0.6931471805599453,1.9459101490553132,1
6.963,107,34823764.0,78,0,14.629,10,5000000.0,2,3,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.36581061397188,4.3694478524670215,2.7491281628600563,15.424948670398354,2.772588722239781,1.3862943611198906,0.6931471805599453,2.3978952727983707,1
4.336,107,16680689.0,116,0,6.041,59,67000000.0,2,1,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.629762320945762,4.762173934797756,1.9517502055369962,18.020203192280615,3.1780538303479458,0.6931471805599453,0.6931471805599453,4.0943445622221,0
5.472,107,17000000.0,97,0,10.135,22,500000.0,2,1,1,1,1,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.648723960844016,4.584967478670572,2.410093300709331,13.122365377402328,3.4011973816621555,0.6931471805599453,0.6931471805599453,3.1354942159291497,1
